miRNAs	PC3_Pellet_GFP_4.3	PC3_Pellet_CAV1_4.3	PC3_Pellet_CAV2_4.3	PC3_Pellet_CAV3_4.3	PC3_Pellet_GFP_23.3	PC3_Pellet_CAV1_23.3	PC3_Pellet_CAV2_23.3	PC3_Pellet_CAV3_23.3	PC3_Pellet_GFP_6.3	PC3_Pellet_CAV1_6.3	PC3_Pellet_CAV2_6.3	PC3_Pellet_CAV3_23.3F			
hsa-miR-760-5p	0	1	0	1	0	0	0	0	0	0	0	0			
hsa-miR-1827-3p	0	1	0	2	1	1	0	0	0	0	0	0			
hsa-miR-1302-9-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-34c-5p	1	8	0	2	3	4	9	0	4	5	0	1			
hsa-miR-4255-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-193a-5p	43	65	32	29	133	54	110	62	50	25	31	40			
hsa-miR-6511a-4-5p	0	2	1	1	1	0	0	0	1	1	0	1			
hsa-miR-5701-3-5p	12	75	11	19	225	38	42	399	373	54	115	61			
hsa-miR-4716-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-643-3p	0	0	0	1	2	0	1	0	1	0	2	1			
hsa-miR-6070-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6737-5p	0	1	0	0	0	0	0	0	0	0	0	0			
hsa-miR-544a-5p	0	0	0	0	0	0	1	0	0	0	0	0			
hsa-miR-6770-3-3p	0	0	0	0	0	0	0	0	0	0	0	1			
hsa-miR-1244-1-3p	0	0	0	0	0	0	0	0	0	0	2	0			
hsa-miR-2110-5p	8	9	3	7	8	8	8	3	11	4	1	5			
hsa-miR-6129-5p	0	0	0	0	0	0	1	0	0	0	0	0			
hsa-miR-8062-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-145-3p	0	0	0	1	0	0	0	0	0	0	0	0			
hsa-miR-6857-3p	0	0	1	0	1	0	0	1	2	1	1	1			
hsa-miR-3529-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-126-5p	38	47	6	9	42	25	31	54	85	30	45	54			
hsa-miR-4664-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-7851-3p	1	2	0	0	2	1	0	2	1	2	1	0			
hsa-miR-6744-5p	0	4	5	5	0	8	10	0	0	2	2	1			
hsa-miR-105-1-5p	0	0	0	0	2	0	0	0	1	0	0	0			
hsa-miR-7855-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6847-5p	0	1	0	0	0	0	1	0	1	0	1	0			
hsa-miR-338-5p	1	3	2	1	10	13	16	1	7	2	8	7			
hsa-miR-5010-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-1254-2-3p	1	0	0	0	0	1	1	2	1	0	0	0			
hsa-miR-1291-3p	1	3	0	0	1	0	3	2	5	2	1	0			
hsa-miR-199a-2-5p	1	2	2	1	6	3	4	2	2	1	0	1			
hsa-miR-1292-5p	14	9	6	16	11	6	7	4	11	3	12	7			
hsa-miR-1277-5p	12	18	6	5	20	9	10	14	11	10	14	22			
hsa-miR-2681-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-4648-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6508-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-4800-3p	0	0	0	1	0	0	0	0	0	0	0	0			
hsa-miR-449c-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-30b-5p	142	412	78	234	715	158	370	314	347	234	311	513			
hsa-miR-4259-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-941-5-3p	34	77	58	74	34	66	51	59	53	34	37	57			
hsa-miR-610-5p	0	0	1	0	0	0	0	0	0	0	0	0			
hsa-miR-6888-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-3134-3p	0	0	0	0	1	1	0	1	0	0	2	1			
hsa-miR-218-2-5p	1081	2110	394	823	1051	1153	1047	1922	2351	1699	2905	2319			
hsa-miR-4482-5p	0	0	0	0	0	1	1	0	0	0	1	0			
hsa-miR-376b-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-4452-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-7111-3p	1	3	1	0	0	0	1	0	2	1	0	0			
hsa-miR-6511b-1-3p	1	2	0	0	2	2	3	0	3	0	0	0			
hsa-miR-1295a-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-3188-3p	2	3	0	1	1	1	1	2	2	1	1	1			
hsa-miR-363-5p	0	0	0	0	0	0	0	0	0	0	0	1			
hsa-miR-550a-2-3p	2	1	0	1	2	0	0	0	1	1	0	0			
hsa-miR-548n-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-3155a-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-197-3p	84	209	70	111	109	95	69	59	95	62	76	57			
hsa-miR-8071-2-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-184-3p	0	0	2	2	5	4	2	2	0	0	2	0			
hsa-miR-1228-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-3907-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6501-5p	2	5	0	3	4	0	3	4	2	3	0	5			
hsa-miR-519d-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-3943-5p	1	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6723-5p	0	0	0	0	1	0	0	3	2	0	0	1			
hsa-miR-1178-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-518f-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-1287-5p	16	38	9	20	34	21	27	15	19	10	18	10			
hsa-miR-5685-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-17-3p	25	35	10	20	84	28	30	21	58	19	34	28			
hsa-miR-492-3p	0	1	0	0	1	1	0	1	0	0	0	0			
hsa-miR-433-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-4673-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-549a-3p	0	1	0	0	0	1	2	0	2	2	0	2			
hsa-miR-4479-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-1225-5p	0	0	0	0	0	0	0	0	0	0	1	0			
hsa-miR-345-5p	82	146	34	110	144	95	109	89	131	86	94	75			
hsa-miR-144-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-1302-8-3p	0	1	0	0	0	0	1	0	0	0	0	0			
hsa-miR-579-3p	1	1	0	0	0	0	1	0	0	2	0	2			
hsa-miR-1321-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6895-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-3615-3p	553	898	516	608	482	787	494	533	677	296	388	280			
hsa-miR-885-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6762-5p	0	0	0	0	0	0	0	1	0	0	0	0			
hsa-miR-4764-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-410-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-499a-5p	28	65	5	15	64	50	55	45	83	46	58	93			
hsa-miR-3168-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-513a-2-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-504-5p	0	6	0	6	3	2	2	3	9	4	3	9			
